playerId,player,playername,position,team,playerposition,playerteam,vor,points,actualPoints,overallECR,overallRank,positionRank,cost,dropoff,adp,adpdiff,auctionValue,upper,lower,risk,sleeper,foo
"2543500","null","Jordan Matthews","WR","PHI","WR","PHI","31.8409","153.1583","null","35","40","15","null","9.4733","40.6017","0.6017","18","168.94","136.33","4.8736","null",
"2504775","null","Drew Brees","QB","NO","QB","NO","30.4024","355.0774","null","53","41","5","null","14.7919","40.22","-0.78","18","383.55","320.1742","2.7651","null",
"949","null","Jonathan Stewart","RB","CAR","RB","CAR","25.6915","154.775","null","37","42","20","null","2","53.2917","11.2917","17.3","172","127.3","6.599","null",
"2552471","null","T.J. Yeldon","RB","JAC","RB","JAC","24.3132","153.3967","null","45","43","21","null","8.1624","68.064","25.064","11.2","165.2","139.6","6.6669","null",
"2540171","null","Joseph Randle","RB","DAL","RB","DAL","23.0698","152.1533","null","42","44","22","null","13.9605","52.7217","8.7217","13.6","167.1","132.473","4.149","null",
"238498","null","Julian Edelman","WR","NE","WR","NE","22.4877","143.805","null","50","45","16","null","1.135","49.97","4.97","16.1","148.1","138.05","7.324","null",
"1581","null","DeSean Jackson","WR","WAS","WR","WAS","22.2477","143.565","null","52","46","17","null","2.89","56.985","10.985","11.7","164.1","132.3","5.7338","null",
"497326","null","Golden Tate","WR","DET","WR","DET","20.4577","141.775","null","51","47","18","null","3.345","56.665","9.665","9.5","161.1","123.9","4.1493","null",
"2495700","null","Greg Olsen","TE","CAR","TE","CAR","18.9989","121.525","null","48","48","3","null","6.4262","52.7717","4.7717","9","136.09","113.728","4.6066","null",
"2540154","null","Keenan Allen","WR","SD","WR","SD","18.2577","139.575","null","44","49","19","null","3.0006","57.7283","8.7283","12.9","152.2","124.9","7.0805","null",
"310","null","Matt Ryan","QB","ATL","QB","ATL","16.851","341.526","null","62","50","6","null","3.4135","57.5517","7.5517","5.7","366.66","328.85","3.7021","null",
"2540258","null","Travis Kelce","TE","KC","TE","KC","16.0339","118.56","null","49","51","4","null","10.2255","54.38","3.38","6.9","134.48","106.43","5.444","null",
"2505551","null","Andre Johnson","WR","IND","WR","IND","15.9677","137.285","null","38","52","20","null","1.5156","48.5233","-3.4767","11.2","144.9","123.7","5.4806","null",
"2543457","null","Sammy Watkins","WR","BUF","WR","BUF","14.5464","135.8638","null","54","53","21","null","0.3512","55.7133","2.7133","15.3","158.5","123.13","7.0643","null",
"2505354","null","Tony Romo","QB","DAL","QB","DAL","14.37","339.045","null","67","54","7","null","6.2063","62.3767","8.3767","5.2","351.546","323.592","3.0333","null",
"2495893","null","Brandon Marshall","WR","NYJ","WR","NYJ","14.3577","135.675","null","47","55","22","null","0.4925","65.4933","10.4933","8.6","147.65","127.35","4.5492","null",
"80429","null","Jeremy Maclin","WR","KC","WR","KC","14.0327","135.35","null","60","56","23","null","0.5925","67.265","11.265","7.3","141.55","125.39","4.8582","null",
"2552487","null","Amari Cooper","WR","OAK","WR","OAK","13.6977","135.015","null","46","57","24","null","1.7038","50.17","-6.83","11.1","148.1","111.302","5.4982","null",
"1032","null","Jordy Nelson","WR","GB","WR","GB","13.1827","134.5","null","null","58","25","null","3.1525","21.5167","-36.4833","38.8","213","0","8.0063","null",
"2506109","null","Ben Roethlisberger","QB","PIT","QB","PIT","12.505","337.18","null","55","59","8","null","8.8737","48","-11","9.7","350.768","326.172","4.2124","null",
"2506400","null","Vincent Jackson","WR","TB","WR","TB","10.8052","132.1225","null","61","60","26","null","4.2237","79.035","19.035","8.9","151.1","115.319","4.0513","null",
"2543488","null","Jarvis Landry","WR","MIA","WR","MIA","9.2552","130.5725","null","78","61","27","null","5.6638","69.955","8.955","5.4","143.75","125.4","4.5122","null",
"497145","null","Joique Bell","RB","DET","RB","DET","9.2317","138.3152","null","75","62","23","null","0.4556","71.575","9.575","12.6","157.8","123.14","6.8548","null",
"1062","null","Martellus Bennett","TE","CHI","TE","CHI","9.1114","111.6375","null","66","63","5","null","6.7218","67.56","4.56","5.2","117.292","106.42","4.7351","null",
"497204","null","C.J. Spiller","RB","NO","RB","NO","8.987","138.0705","null","59","64","24","null","0.7199","76.1667","12.1667","7.9","160.6","118.1","6.9495","13",
"497149","null","LeGarrette Blount","RB","NE","RB","NE","8.5653","137.6488","null","56","65","25","null","2.3038","75.6","10.6","6.3","151.06","120.2","4.5119","16",
"2552475","null","Todd Gurley","RB","STL","RB","STL","7.969","137.0525","null","57","66","26","null","4.7213","56.2767","-9.7233","15.1","156.6","119.4","5.9479","22",
"2507999","null","Chris Ivory","RB","NYJ","RB","NYJ","4.5539","133.6374","null","65","67","27","null","2.7849","83.1517","16.1517","4.8","145.8","125.2","5.3015","30",
"2543509","null","Allen Robinson","WR","JAC","WR","JAC","3.9077","125.225","null","64","68","28","null","0.7925","89.2533","21.2533","4.5","138.05","101.317","6.6698","null",
"2495455","null","Cam Newton","QB","CAR","QB","CAR","3.8225","328.4975","null","70","69","9","null","2.7925","74.59","5.59","5.1","362.298","313.668","6.6256","27",
